Fecha de la orden;Producto;Variante del producto;sku;modelo;color;Cant. ordenada;ubicaci�n;fecha
30/08/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Chacao ;agosto-2025
30/08/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;agosto-2025
30/08/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Sambil Valencia;agosto-2025
30/08/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Valencia;agosto-2025
30/08/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Chacao ;agosto-2025
30/08/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Valencia;agosto-2025
31/08/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;La Grieta;agosto-2025
31/08/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Cerro Verde ;agosto-2025
31/08/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;La Grieta;agosto-2025
31/08/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;agosto-2025
31/08/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Cerro Verde ;agosto-2025
31/08/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Valencia;agosto-2025
31/08/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Cerro Verde ;agosto-2025
31/08/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;agosto-2025
31/08/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;agosto-2025
31/08/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Cerro Verde ;agosto-2025
31/08/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;agosto-2025
01/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Chacao ;septiembre-2025
01/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Valencia;septiembre-2025
01/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Cerro Verde ;septiembre-2025
01/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Valencia;septiembre-2025
01/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
01/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;WEB;septiembre-2025
01/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;WEB;septiembre-2025
02/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
02/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;La Grieta;septiembre-2025
02/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
02/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Sambil Chacao ;septiembre-2025
03/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Grandplaz ;septiembre-2025
03/09/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;WEB;septiembre-2025
03/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;WEB;septiembre-2025
03/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Chacao ;septiembre-2025
03/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;La Grieta;septiembre-2025
03/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Valencia;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Chacao ;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Chacao ;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Valencia;septiembre-2025
04/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Chacao ;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Valencia;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Grandplaz ;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Chacao ;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;La Grieta;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;La Grieta;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Chacao ;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;WEB;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
05/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;La Grieta;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;Sambil Chacao ;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Sambil Chacao ;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Sambil Chacao ;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;Sambil Chacao ;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Sambil Chacao ;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Valencia;septiembre-2025
06/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Valencia;septiembre-2025
07/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;2,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;Sambil Chacao ;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;WEB;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;WEB;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;WEB;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;La Grieta;septiembre-2025
08/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
09/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;WEB;septiembre-2025
09/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;WEB;septiembre-2025
09/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;La Grieta;septiembre-2025
10/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;La Grieta;septiembre-2025
10/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;Grandplaz ;septiembre-2025
10/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Chacao ;septiembre-2025
10/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Chacao ;septiembre-2025
10/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Cerro Verde ;septiembre-2025
10/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Chacao ;septiembre-2025
11/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
11/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Chacao ;septiembre-2025
11/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Valencia;septiembre-2025
11/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Chacao ;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Grandplaz ;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Valencia;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Valencia;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Grandplaz ;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
12/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Valencia;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;2,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;-1,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;-2,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;La Grieta;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Valencia;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY3030L] DRY BAG 30L (Gris Claro - 9734);DRY3030L;DRY BAG 30L;Gris Claro;1,00;Sambil Chacao ;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Sambil Valencia;septiembre-2025
13/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
14/09/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;La Grieta;septiembre-2025
14/09/2025;DRY BAG 30L;[DRY0330L] DRY BAG 30L (Amarillo);DRY0330L;DRY BAG 30L;Amarillo;1,00;La Grieta;septiembre-2025
14/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
14/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
15/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Chacao ;septiembre-2025
15/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Grandplaz ;septiembre-2025
15/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
15/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
15/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Valencia;septiembre-2025
15/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Valencia;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Cerro Verde ;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;WEB;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Chacao ;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Grandplaz ;septiembre-2025
16/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Valencia;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Cerro Verde ;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Cerro Verde ;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;WEB;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;1,00;Sambil Chacao ;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY5030L] DRY BAG 30L (Rojo - 3392);DRY5030L;DRY BAG 30L;Rojo;1,00;Cerro Verde ;septiembre-2025
17/09/2025;DRY BAG 30L;[DRY6630L] DRY BAG 30L (Verde Militar - 60620);DRY6630L;DRY BAG 30L;Verde Militar;1,00;Cerro Verde ;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;La Grieta;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Valencia;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;La Grieta;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY1330L] DRY BAG 30L (Azul Rey - 50122);DRY1330L;DRY BAG 30L;Azul Rey;1,00;Sambil Chacao ;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Cerro Verde ;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Cerro Verde ;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Valencia;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;La Grieta;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY4330L] DRY BAG 30L (Negro - 10);DRY4330L;DRY BAG 30L;Negro;-1,00;Sambil Chacao ;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY1630L] DRY BAG 30L (Blanco - 1259j);DRY1630L;DRY BAG 30L;Blanco;1,00;Sambil Chacao ;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY4230L] DRY BAG 30L (Naranja);DRY4230L;DRY BAG 30L;Naranja;1,00;Sambil Valencia;septiembre-2025
18/09/2025;DRY BAG 30L;[DRY2030L] DRY BAG 30L (Camu);DRY2030L;DRY BAG 30L;Camu;1,00;Sambil Chacao ;septiembre-2025
